used,"x, 2theta (deg)",obs,calc,bkg,diff,diff/sigma,Axis-limits
1,20.27,25103.3,24895.31597,24895.31597,-2414.275968,1.312697277, 
1,20.28,24800,24870.90178,24870.90178,-2693.161776,-0.45022673, 
1,20.29,25163.3,24846.57611,24846.57611,-2305.536108,1.996627405, 
1,20.3,24693.3,24822.33867,24822.33867,-2751.298673,-0.821164794, 
1,20.31,24666.7,24798.18918,24798.18918,-2753.749181,-0.83721017, 
1,20.32,24783.3,24774.12734,24774.12734,-2613.087344,0.058266045, 
1,20.33,24563.3,24750.15287,24750.15287,-2809.112873,-1.192220055, 
1,20.34,24993.3,24726.26548,24726.26548,-2355.22548,1.689100948, 
1,20.35,24766.7,24702.46488,24702.46488,-2558.024879,0.408167549, 
1,20.36,25336.7,24678.75078,24678.75078,-1964.310784,4.133494358, 
1,20.37,24806.7,24655.12291,24655.12291,-2470.682909,0.962385498, 
1,20.38,24500,24631.58097,24631.58097,-2753.84097,-0.840639983, 
1,20.39,24920,24608.12468,24608.12468,-2310.384683,1.975636243, 
1,20.4,24836.7,24584.75377,24584.75377,-2370.313766,1.598677733, 
1,20.41,24736.7,24561.46793,24561.46793,-2447.027934,1.114147525, 
1,20.42,24833.3,24538.26691,24538.26691,-2327.226908,1.872205485, 
1,20.43,24760,24515.15041,24515.15041,-2377.410406,1.556051865, 
1,20.44,24670,24492.11815,24492.11815,-2444.378148,1.132523099, 
1,20.45,24713.3,24469.16985,24469.16985,-2378.129854,1.552944876, 
1,20.46,24486.7,24446.30525,24446.30525,-2581.865246,0.258142691, 
1,20.47,24590,24423.52405,24423.52405,-2455.784047,1.061627711, 
1,20.48,24580,24400.82598,24400.82598,-2443.085978,1.142836503, 
1,20.49,24766.7,24378.21076,24378.21076,-2233.770763,2.468567002, 
1,20.5,24926.7,24355.67813,24355.67813,-2051.238127,3.616765495, 
1,20.51,24750,24333.22779,24333.22779,-2205.487794,2.649178042, 
1,20.52,24803.3,24310.85949,24310.85949,-2129.819491,3.126792335, 
1,20.53,24820,24288.57294,24288.57294,-2090.832943,3.373205299, 
1,20.54,24490,24266.36788,24266.36788,-2398.627877,1.429024892, 
1,20.55,24306.7,24244.24402,24244.24402,-2559.804022,0.400600061, 
1,20.56,24420,24222.20111,24222.20111,-2424.461106,1.265759012, 
1,20.57,24393.3,24200.23886,24200.23886,-2429.198859,1.236117032, 
1,20.58,24313.3,24178.35701,24178.35701,-2487.317009,0.865422887, 
1,20.59,24786.7,24156.55529,24156.55529,-1992.115289,4.00249631, 
1,20.6,24823.3,24134.83343,24134.83343,-1933.793429,4.369714871, 
1,20.61,24136.7,24113.19116,24113.19116,-2598.751161,0.151318571, 
1,20.62,24210,24091.62822,24091.62822,-2503.888219,0.760765461, 
1,20.63,24216.7,24070.14434,24070.14434,-2475.704335,0.941770599, 
1,20.64,24086.7,24048.73924,24048.73924,-2584.299245,0.24459422, 
1,20.65,24166.7,24027.41268,24027.41268,-2482.972682,0.895989457, 
1,20.66,24370,24006.16438,24006.16438,-2258.424383,2.330652077, 
1,20.67,24110,23984.99408,23984.99408,-2497.254084,0.80506688, 
1,20.68,24173.3,23963.90152,23963.90152,-2412.861522,1.346807572, 
1,20.69,24470,23942.88643,23942.88643,-2095.146435,3.369668734, 
1,20.7,24526.7,23921.94856,23921.94856,-2017.50856,3.861511667, 
1,20.71,24756.7,23901.08764,23901.08764,-1766.647638,5.437893197, 
1,20.72,24453.3,23880.30341,23880.30341,-2049.263408,3.66423485, 
1,20.73,23873.3,23859.59561,23859.59561,-2608.555611,0.088695884, 
1,20.74,23756.7,23838.96399,23838.96399,-2704.523987,-0.533723955, 
1,20.75,23650,23818.40828,23818.40828,-2790.668278,-1.095085084, 
1,20.76,23486.7,23797.92823,23797.92823,-2933.488228,-2.03080386, 
1,20.77,23770,23777.52358,23777.52358,-2629.78358,-0.048798888, 
1,20.78,24026.7,23757.19408,23757.19408,-2352.754076,1.738686382, 
1,20.79,23753.3,23736.93946,23736.93946,-2605.899463,0.106153808, 
1,20.8,23600,23716.75948,23716.75948,-2739.019485,-0.760039509, 
1,20.81,23853.3,23696.65389,23696.65389,-2465.613888,1.01425086, 
1,20.82,23233.3,23676.62242,23676.62242,-3065.582419,-2.908467696, 
1,20.83,23906.7,23656.66483,23656.66483,-2372.224826,1.61711644, 
1,20.84,23166.7,23636.78086,23636.78086,-3092.340856,-3.088449307, 
1,20.85,23320,23616.97026,23616.97026,-2919.230258,-1.944682395, 
1,20.86,23493.3,23597.23278,23597.23278,-2726.192781,-0.678079376, 
1,20.87,23166.7,23577.56818,23577.56818,-3033.128176,-2.69941972, 
1,20.88,23810,23557.97619,23557.97619,-2370.236192,1.633284614, 
1,20.89,23760,23538.45658,23538.45658,-2400.716583,1.43726097, 
1,20.9,23460,23519.0091,23519.0091,-2681.269099,-0.385260937, 
1,20.91,23360,23499.63349,23499.63349,-2761.893493,-0.913593882, 
1,20.92,23310,23480.32952,23480.32952,-2792.589519,-1.1156264, 
1,20.93,23560,23461.09693,23461.09693,-2523.35693,0.644350437, 
1,20.94,23086.7,23441.93548,23441.93548,-2977.495483,-2.337951022, 
1,20.95,23690,23422.84493,23422.84493,-2355.10493,1.735724883, 
1,20.96,23413.3,23403.82503,23403.82503,-2612.78503,0.06192222, 
1,20.97,23056.7,23384.87554,23384.87554,-2950.435539,-2.161263068, 
1,20.98,23696.7,23365.99621,23365.99621,-2291.556213,2.148301508, 
1,20.99,23173.3,23347.18681,23347.18681,-2796.146811,-1.142280336, 
1,21,23773.3,23328.44709,23328.44709,-2177.407092,2.885171934, 
1,21.01,23480,23309.77681,23309.77681,-2452.036814,1.110886447, 
1,21.02,23110,23291.17574,23291.17574,-2803.435739,-1.191790907, 
1,21.03,23020,23272.64363,23272.64363,-2874.903625,-1.665158908, 
1,21.04,23613.3,23254.18024,23254.18024,-2263.140236,2.33701212, 
1,21.05,22936.7,23235.78533,23235.78533,-2921.345332,-1.974829689, 
1,21.06,23036.7,23217.45868,23217.45868,-2803.018677,-1.190937635, 
1,21.07,23023.3,23199.20003,23199.20003,-2798.160032,-1.159263423, 
1,21.08,23353.3,23181.00916,23181.00916,-2449.969163,1.127426012, 
1,21.09,23673.3,23162.88583,23162.88583,-2111.845834,3.317365457, 
1,21.1,23663.3,23144.82981,23144.82981,-2103.78981,3.370436399, 
1,21.11,23273.3,23126.84086,23126.84086,-2475.800856,0.960035973, 
1,21.12,23266.7,23108.91874,23108.91874,-2464.47874,1.034398841, 
1,21.13,22950,23091.06323,23091.06323,-2763.323227,-0.931156054, 
1,21.14,22583.3,23073.27409,23073.27409,-3112.234087,-3.260464007, 
1,21.15,23240,23055.55109,23055.55109,-2437.811086,1.209923856, 
1,21.16,23136.7,23037.89399,23037.89399,-2523.453995,0.649579981, 
1,21.17,22800,23020.30258,23020.30258,-2842.562582,-1.458989493, 
1,21.18,22960,23002.77662,23002.77662,-2665.036618,-0.28230626, 
1,21.19,23223.3,22985.31587,22985.31587,-2384.275874,1.561658332, 
1,21.2,22523.3,22967.92012,22967.92012,-3066.880122,-2.962600572, 
1,21.21,22846.7,22950.58913,22950.58913,-2726.149132,-0.687319046, 
1,21.22,22480,22933.32268,22933.32268,-3075.582679,-3.023495266, 
1,21.23,22473.3,22916.12053,22916.12053,-3065.080535,-2.953890059, 
1,21.24,22643.3,22898.98247,22898.98247,-2877.942474,-1.699147574, 
1,21.25,22770,22881.90827,22881.90827,-2734.168271,-0.7416187, 
1,21.26,22793.3,22864.8977,22864.8977,-2693.857702,-0.474237049, 
1,21.27,23116.7,22847.95054,22847.95054,-2353.510542,1.767602794, 
1,21.28,22586.7,22831.06657,22831.06657,-2866.626567,-1.625980734, 
1,21.29,22816.7,22814.24555,22814.24555,-2619.805554,0.016249014, 
1,21.3,22796.7,22797.48728,22797.48728,-2623.047282,-0.005214282, 
1,21.31,22873.3,22780.79153,22780.79153,-2529.751529,0.611669873, 
1,21.32,22720,22764.15807,22764.15807,-2666.418073,-0.292958395, 
1,21.33,22950,22747.58669,22747.58669,-2419.846694,1.336126918, 
1,21.34,22743.3,22731.07717,22731.07717,-2610.037172,0.081048496, 
1,21.35,22480,22714.62929,22714.62929,-2856.889288,-1.564890915, 
1,21.36,22863.3,22698.24282,22698.24282,-2457.202823,1.091603588, 
1,21.37,22603.3,22681.91756,22681.91756,-2700.87756,-0.522918053, 
1,21.38,22743.3,22665.65328,22665.65328,-2544.61328,0.514868562, 
1,21.39,21886.7,22649.44977,22649.44977,-3385.009767,-5.155751078, 
1,21.4,22256.7,22633.30681,22633.30681,-2998.866805,-2.524397709, 
1,21.41,22626.7,22617.22418,22617.22418,-2612.784178,0.062995028, 
1,21.42,22336.7,22601.20167,22601.20167,-2886.761671,-1.7697785, 
1,21.43,22536.7,22585.23907,22585.23907,-2670.79907,-0.323330214, 
1,21.44,22336.7,22569.33616,22569.33616,-2854.89616,-1.55656663, 
1,21.45,22540,22553.49273,22553.49273,-2635.75273,-0.08987168, 
1,21.46,22566.7,22537.70856,22537.70856,-2593.268564,0.192990394, 
1,21.47,22260,22521.98345,22521.98345,-2884.243453,-1.755946511, 
1,21.48,22680,22506.31718,22506.31718,-2448.577185,1.153281499, 
1,21.49,22680,22490.70955,22490.70955,-2432.969547,1.256918691, 
1,21.5,22323.3,22475.16033,22475.16033,-2774.120332,-1.016401146, 
1,21.51,22376.7,22459.66933,22459.66933,-2705.229327,-0.554650679, 
1,21.52,22586.7,22444.23633,22444.23633,-2479.796326,0.947933234, 
1,21.53,22310,22428.86112,22428.86112,-2741.121118,-0.795774512, 
1,21.54,22646.7,22413.5435,22413.5435,-2389.103496,1.549334069, 
1,21.55,22650,22398.28325,22398.28325,-2370.543253,1.672545753, 
1,21.56,22636.7,22383.08018,22383.08018,-2368.640182,1.6856858, 
1,21.57,22150,22367.93408,22367.93408,-2840.194077,-1.464327703, 
1,21.58,22500,22352.84473,22352.84473,-2475.104732,0.981035118, 
1,21.59,21836.7,22337.81194,22337.81194,-3123.371943,-3.391105094, 
1,21.6,22296.7,22322.8355,22322.8355,-2648.395504,-0.175029228, 
1,21.61,22346.7,22307.91521,22307.91521,-2583.475212,0.259450629, 
1,21.62,21990,22293.05086,22293.05086,-2925.310863,-2.043633017, 
1,21.63,22280,22278.24226,22278.24226,-2620.502256,0.01177601, 
1,21.64,22270,22263.48919,22263.48919,-2615.749187,0.043628988, 
1,21.65,22736.7,22248.79146,22248.79146,-2134.351455,3.235748127, 
1,21.66,22300,22234.14886,22234.14886,-2556.40886,0.440971853, 
1,21.67,22450,22219.5612,22219.5612,-2391.8212,1.537968472, 
1,21.68,22523.3,22205.02828,22205.02828,-2303.988276,2.120713719, 
1,21.69,22363.3,22190.54989,22190.54989,-2449.509889,1.15518194, 
1,21.7,22406.7,22176.12584,22176.12584,-2391.685839,1.540358064, 
1,21.71,21813.3,22161.75593,22161.75593,-2970.71593,-2.35932176, 
1,21.72,22163.3,22147.43996,22147.43996,-2606.399962,0.106533699, 
1,21.73,22053.3,22133.17774,22133.17774,-2702.13774,-0.537884431, 
1,21.74,22226.7,22118.96907,22118.96907,-2514.529066,0.722608278, 
1,21.75,22286.7,22104.81374,22104.81374,-2440.373744,1.218363834, 
1,21.76,22423.3,22090.71158,22090.71158,-2289.67158,2.22104501, 
1,21.77,22026.7,22076.66238,22076.66238,-2672.222379,-0.336642072, 
1,21.78,22306.7,22062.66595,22062.66595,-2378.225946,1.633927461, 
1,21.79,21736.7,22048.72209,22048.72209,-2934.282087,-2.116355063, 
1,21.8,22366.7,22034.83061,22034.83061,-2290.39061,2.219045673, 
1,21.81,21996.7,22020.99132,22020.99132,-2646.551321,-0.163784338, 
1,21.82,22520,22007.20403,22007.20403,-2109.464029,3.41712142, 
1,21.83,22143.3,21993.46854,21993.46854,-2472.428543,1.006889543, 
1,21.84,22350,21979.78467,21979.78467,-2252.044671,2.476370566, 
1,21.85,22110,21966.15222,21966.15222,-2478.412223,0.967406016, 
1,21.86,22056.7,21952.57101,21952.57101,-2518.131009,0.701134589, 
1,21.87,21916.7,21939.04084,21939.04084,-2644.60084,-0.150907878, 
1,21.88,21716.7,21925.56153,21925.56153,-2831.121527,-1.417299168, 
1,21.89,22116.7,21912.13288,21912.13288,-2417.692881,1.37554773, 
1,21.9,21586.7,21898.75472,21898.75472,-2934.314716,-2.1239174, 
1,21.91,22163.3,21885.42684,21885.42684,-2344.386844,1.866505958, 
1,21.92,21956.7,21872.14908,21872.14908,-2537.709079,0.570603997, 
1,21.93,21673.3,21858.92123,21858.92123,-2807.881234,-1.260854967, 
1,21.94,21523.3,21845.74312,21845.74312,-2944.703123,-2.197853242, 
1,21.95,21610,21832.61456,21832.61456,-2844.874563,-1.514349744, 
1,21.96,21620,21819.53537,21819.53537,-2821.795368,-1.357038103, 
1,21.97,21843.3,21806.50535,21806.50535,-2585.465355,0.248957659, 
1,21.98,21793.3,21793.52434,21793.52434,-2622.48434,-0.001519655, 
1,21.99,21583.3,21780.59214,21780.59214,-2819.55214,-1.342922221, 
1,22,21323.3,21767.70857,21767.70857,-3066.668573,-3.043373257, 
1,22.01,21740,21754.87346,21754.87346,-2637.133458,-0.100874681, 
1,22.02,21203.3,21742.08661,21742.08661,-3161.046612,-3.700113676, 
1,22.03,21826.7,21729.34786,21729.34786,-2524.907856,0.658948511, 
1,22.04,21706.7,21716.65701,21716.65701,-2632.217009,-0.067582146, 
1,22.05,21766.7,21704.01389,21704.01389,-2559.573891,0.424888542, 
1,22.06,21773.3,21691.41832,21691.41832,-2540.378323,0.554912619, 
1,22.07,21923.3,21678.87013,21678.87013,-2377.830127,1.650826072, 
1,22.08,21383.3,21666.36912,21666.36912,-2905.329124,-1.935776156, 
1,22.09,21426.7,21653.91514,21653.91514,-2849.475137,-1.552242663, 
1,22.1,21630,21641.50799,21641.50799,-2633.767989,-0.078247625, 
1,22.11,21173.3,21629.1475,21629.1475,-3078.107503,-3.132746867, 
1,22.12,21540,21616.8335,21616.8335,-2699.093503,-0.523513377, 
1,22.13,21683.3,21604.56581,21604.56581,-2543.525814,0.534688268, 
1,22.14,21263.3,21592.34426,21592.34426,-2951.30426,-2.256518953, 
1,22.15,21180,21580.16867,21580.16867,-3022.428667,-2.749667009, 
1,22.16,21473.3,21568.03886,21568.03886,-2716.998862,-0.646515241, 
1,22.17,21786.7,21555.95467,21555.95467,-2391.51467,1.563281518, 
1,22.18,21526.7,21543.91592,21543.91592,-2639.475919,-0.117338755, 
1,22.19,21390,21531.92244,21531.92244,-2764.182436,-0.970388552, 
1,22.2,21350,21519.97405,21519.97405,-2792.234049,-1.163278444, 
1,22.21,21406.7,21508.07059,21508.07059,-2723.630587,-0.692846617, 
1,22.22,21400,21496.21188,21496.21188,-2718.471879,-0.657690866, 
1,22.23,21540,21484.39775,21484.39775,-2566.657754,0.378851911, 
1,22.24,21766.7,21472.62804,21472.62804,-2328.188043,1.993229543, 
1,22.25,21926.7,21460.90258,21460.90258,-2156.462576,3.145650331, 
1,22.26,21703.3,21449.22118,21449.22118,-2368.181184,1.724668256, 
1,22.27,21356.7,21437.5837,21437.5837,-2703.143699,-0.553469801, 
1,22.28,21566.7,21425.98995,21425.98995,-2481.549952,0.958149466, 
1,22.29,21816.7,21414.43978,21414.43978,-2219.999777,2.723407068, 
1,22.3,21443.3,21402.93301,21402.93301,-2581.893006,0.275664346, 
1,22.31,21060,21391.46947,21391.46947,-2953.729473,-2.284096006, 
1,22.32,21170,21380.04901,21380.04901,-2832.309012,-1.443644345, 
1,22.33,21033.3,21368.67146,21368.67146,-2957.631457,-2.312450208, 
1,22.34,21283.3,21357.33664,21357.33664,-2696.296645,-0.507489714, 
1,22.35,21126.7,21350.01405,21346.04441,-2845.574048,-1.53638554, 
1,22.36,21500,21338.77504,21334.79459,-2461.035044,1.099545076, 
1,22.37,21110,21327.57833,21323.58701,-2839.838333,-1.4975162, 
1,22.38,21346.7,21316.42375,21312.42153,-2591.983753,0.207222382, 
1,22.39,21103.3,21305.31114,21301.29796,-2824.271143,-1.390593322, 
1,22.4,21333.3,21294.24034,21290.21616,-2583.200339,0.267423423, 
1,22.41,21226.7,21283.21118,21279.17596,-2678.771182,-0.387876215, 
1,22.42,21216.7,21272.22351,21268.1772,-2677.783509,-0.381186918, 
1,22.43,21243.3,21263.26449,21257.21972,-2642.224494,-0.136976897, 
1,22.44,21210,21252.36473,21246.30336,-2664.62473,-0.290893564, 
1,22.45,21136.7,21241.50599,21235.42795,-2727.065994,-0.72088756, 
1,22.46,21030,21230.68813,21224.59335,-2822.948127,-1.383891506, 
1,22.47,20826.7,21219.91097,21213.79939,-3015.47097,-2.724679318, 
1,22.48,20940,21209.17437,21203.04591,-2891.434365,-1.860138832, 
1,22.49,21453.3,21198.47816,21192.33275,-2367.438156,1.739761038, 
1,22.5,21096.7,21187.82219,21181.65977,-2713.382186,-0.62736006, 
1,22.51,21470,21177.2063,21171.02679,-2329.466297,1.998231081, 
1,22.52,20753.3,21166.63034,21160.43367,-3035.590335,-2.869152935, 
1,22.53,21133.3,21156.09414,21149.88025,-2645.054144,-0.156797677, 
1,22.54,20866.7,21145.59757,21139.36637,-2901.157568,-1.930713532, 
1,22.55,21633.3,21135.14045,21128.89189,-2124.100454,3.386936626, 
1,22.56,20936.7,21124.72265,21118.45663,-2810.282647,-1.299439449, 
1,22.57,21203.3,21114.34399,21108.06046,-2533.303994,0.610904813, 
1,22.58,20820,21104.00434,21097.70322,-2906.264342,-1.968269745, 
1,22.59,21116.7,21093.70354,21087.38475,-2599.263538,0.15825156, 
1,22.6,21246.7,21083.44143,21077.1049,-2459.00143,1.120031523, 
1,22.61,20623.3,21073.21787,21066.86352,-3072.177866,-3.132955016, 
1,22.62,20993.3,21063.0327,21056.66045,-2691.992695,-0.481278093, 
1,22.63,20673.3,21052.88577,21046.49556,-3001.845768,-2.640006626, 
1,22.64,21003.3,21042.77693,21036.36868,-2661.736931,-0.272395302, 
1,22.65,20856.7,21032.70604,21026.27967,-2798.266037,-1.218722329, 
1,22.66,20750,21022.67294,21016.22837,-2894.932936,-1.892923158, 
1,22.67,20676.7,21012.67748,21006.21464,-2958.23748,-2.336520279, 
1,22.68,20706.7,21002.71952,20996.23832,-2918.279519,-2.057144989, 
1,22.69,20900,20992.79891,20986.29928,-2715.058905,-0.641903449, 
1,22.7,20926.7,20982.91549,20976.39736,-2678.475491,-0.388602542, 
1,22.71,20756.7,20973.06913,20966.53241,-2838.629131,-1.501813994, 
1,22.72,20603.3,20963.25968,20956.70429,-2982.219677,-2.507757053, 
1,22.73,21253.3,20953.48698,20946.91285,-2322.446983,2.056540649, 
1,22.74,20783.3,20943.7509,20937.15794,-2782.710905,-1.112973739, 
1,22.75,20980,20934.0513,20927.43942,-2576.311295,0.317227285, 
1,22.76,21023.3,20924.38801,20917.75715,-2523.34801,0.682179236, 
1,22.77,20730,20914.76091,20908.11097,-2807.020905,-1.283247511, 
1,22.78,21023.3,20905.16984,20898.50074,-2504.129836,0.814723721, 
1,22.79,21336.7,20895.61466,20888.92633,-2181.174661,3.019666615, 
1,22.8,20840,20886.09523,20879.38758,-2668.355235,-0.31930607, 
1,22.81,20676.7,20876.61142,20869.88436,-2822.171417,-1.390263059, 
1,22.82,21420,20867.16306,20860.41652,-2069.423063,3.777350799, 
1,22.83,20536.7,20857.75003,20850.98391,-2943.310033,-2.240306243, 
1,22.84,20913.3,20848.37218,20841.5864,-2557.332185,0.448972257, 
1,22.85,20643.3,20839.02938,20832.22385,-2817.989379,-1.362280238, 
1,22.86,20950,20829.72147,20822.89612,-2501.981474,0.830990547, 
1,22.87,20580,20820.44833,20813.60305,-2862.708331,-1.676096739, 
1,22.88,20546.7,20811.20981,20804.34453,-2886.769809,-1.845315975, 
1,22.89,20660,20802.00577,20795.12039,-2764.265769,-0.987963338, 
1,22.9,21046.7,20792.83607,20785.93052,-2368.396073,1.749882902, 
1,22.91,21206.7,20783.70058,20776.77476,-2199.260585,2.904712947, 
1,22.92,20650,20774.59916,20767.65297,-2746.859164,-0.867071879, 
1,22.93,20356.7,20765.53167,20758.56503,-3031.091674,-2.865436886, 
1,22.94,20526.7,20756.49798,20749.5108,-2852.057979,-1.60393453, 
1,22.95,20886.7,20747.49794,20740.49013,-2483.057941,0.963187291, 
1,22.96,20820,20738.53143,20731.50289,-2540.791425,0.564611549, 
1,22.97,20233.3,20729.5983,20722.54894,-3118.558296,-3.489067917, 
1,22.98,20416.7,20720.69842,20713.62816,-2926.258417,-2.127543989, 
1,22.99,20403.3,20711.83165,20704.74039,-2930.791655,-2.15997896, 
1,23,20680,20702.99787,20695.88552,-2645.257875,-0.159923556, 
1,23.01,20440,20694.19694,20687.0634,-2876.456944,-1.777992312, 
1,23.02,20920,20685.42873,20678.2739,-2387.688726,1.621787642, 
1,23.03,20010,20676.69309,20669.51688,-3288.953091,-4.71305394, 
1,23.04,21086.7,20667.98991,20660.79222,-2203.549906,2.883428065, 
1,23.05,20373.3,20659.31904,20652.09978,-2908.279038,-2.003845584, 
1,23.06,20813.3,20650.68036,20643.43943,-2459.640355,1.127204039, 
1,23.07,20130,20642.07373,20634.81104,-3134.333726,-3.609197148, 
1,23.08,20790,20633.49902,20626.21447,-2465.759021,1.085399995, 
1,23.09,20686.7,20624.95611,20617.64959,-2560.516108,0.429287649, 
1,23.1,20683.3,20616.44486,20609.11628,-2555.404858,0.464862913, 
1,23.11,20500,20607.96514,20600.6144,-2730.225142,-0.754061261, 
1,23.12,20510,20599.51683,20592.14382,-2711.776829,-0.625060219, 
1,23.13,20373.3,20591.09979,20583.70442,-2840.059792,-1.525902454, 
1,23.14,20426.7,20582.7139,20575.29606,-2778.273902,-1.091601677, 
1,23.15,21016.7,20574.35903,20566.91862,-2179.91903,3.051229702, 
1,23.16,20370,20566.03505,20558.57196,-2818.29505,-1.373530205, 
1,23.17,20490,20557.74183,20550.25597,-2690.001834,-0.473244932, 
1,23.18,20616.7,20549.47926,20541.97051,-2555.039255,0.468159397, 
1,23.19,20553.3,20541.24719,20533.71546,-2610.207188,0.084071269, 
1,23.2,20606.7,20533.04551,20525.49068,-2548.605505,0.513091747, 
1,23.21,20810,20524.87408,20517.29606,-2337.134084,1.976517454, 
1,23.22,20543.3,20516.7328,20509.13147,-2595.692796,0.18535775, 
1,23.23,20493.3,20508.62152,20500.99678,-2637.581518,-0.107027618, 
1,23.24,20610,20500.54013,20492.89187,-2512.800126,0.762458038, 
1,23.25,20400,20492.4885,20484.8166,-2714.748496,-0.647548992, 
1,23.26,20476.7,20484.4665,20476.77087,-2630.026504,-0.054274471, 
1,23.27,20630,20476.47403,20468.75455,-2468.734028,1.0688881, 
1,23.28,20383.3,20468.51094,20460.7675,-2707.470945,-0.596840289, 
1,23.29,20663.3,20460.57713,20452.80961,-2419.537131,1.410272063, 
1,23.3,20286.7,20452.67247,20444.88076,-2788.232466,-1.165280135, 
1,23.31,20356.7,20444.79683,20436.98083,-2710.356828,-0.617456806, 
1,23.32,20166.7,20436.9501,20429.10968,-2892.510096,-1.903042282, 
1,23.33,20536.7,20429.13215,20421.26721,-2514.69215,0.750614863, 
1,23.34,20216.7,20421.34287,20413.45328,-2826.902868,-1.439267374, 
1,23.35,20066.7,20413.58213,20405.66779,-2969.142132,-2.448747192, 
1,23.36,20210,20405.84982,20397.9106,-2818.109821,-1.377653574, 
1,23.37,20273.3,20398.14582,20390.18161,-2747.105818,-0.876822684, 
1,23.38,20523.3,20390.47,20382.48068,-2489.430003,0.927198174, 
1,23.39,20393.3,20382.82226,20374.8077,-2611.782256,0.073370929, 
1,23.4,20493.3,20375.20246,20367.16256,-2504.162462,0.824963808, 
1,23.41,20536.7,20367.6105,20359.54513,-2453.170502,1.179916582, 
1,23.42,20483.3,20360.04626,20351.9553,-2499.00626,0.861192307, 
1,23.43,20333.3,20352.50962,20344.39294,-2641.469617,-0.134714633, 
1,23.44,20476.7,20345.00046,20336.85795,-2490.560458,0.920352679, 
1,23.45,20310,20337.51867,20329.3502,-2649.778669,-0.193095634, 
1,23.46,20063.3,20330.06413,20321.86958,-2889.024131,-1.883329243, 
1,23.47,20263.3,20322.63673,20314.41597,-2681.59673,-0.416839171, 
1,23.48,20440,20315.23635,20306.98925,-2497.496352,0.87266512, 
1,23.49,20386.7,20307.86288,20299.58932,-2543.422883,0.552150243, 
1,23.5,20240,20300.51621,20292.21606,-2682.776208,-0.425369603, 
1,23.51,20090,20293.19621,20284.86934,-2825.456213,-1.43359224, 
1,23.52,20253.3,20285.90279,20277.54907,-2654.862785,-0.229090354, 
1,23.53,20043.3,20278.63581,20270.25512,-2857.595811,-1.662277038, 
1,23.54,20380,20271.39518,20262.98738,-2513.65518,0.760758845, 
1,23.55,20410,20264.18078,20255.74574,-2476.440778,1.020688626, 
1,23.56,19806.7,20256.99249,20248.53008,-3072.552495,-3.199548122, 
1,23.57,20470,20249.83022,20241.3403,-2402.090217,1.538858874, 
1,23.58,19956.7,20242.69384,20234.17628,-2908.253836,-2.024474487, 
1,23.59,20296.7,20235.58324,20227.03791,-2561.143239,0.428990442, 
1,23.6,20353.3,20228.49832,20219.92507,-2497.458317,0.874788422, 
1,23.61,19913.3,20221.43896,20212.83767,-2930.39896,-2.183609594, 
1,23.62,20350,20214.40506,20205.77558,-2486.665057,0.950520058, 
1,23.63,19890,20207.3965,20198.7387,-2939.656502,-2.250529676, 
1,23.64,20423.3,20200.41318,20191.72692,-2399.373183,1.559629435, 
1,23.65,20106.7,20193.45499,20184.74012,-2709.014995,-0.611820591, 
1,23.66,20020,20186.52183,20177.77821,-2788.781827,-1.176898831, 
