used,"x, 2theta (deg)",obs,calc,bkg,diff,diff/sigma,Axis-limits
1,21.93,21673.3,21828.28556,21828.28556,-2777.245563,-1.052758424, 
1,21.94,21523.3,21815.04176,21815.04176,-2914.001757,-1.988585025, 
1,21.95,21610,21801.85067,21801.85067,-2814.110673,-1.305076419, 
1,21.96,21620,21788.71211,21788.71211,-2790.972107,-1.147409402, 
1,21.97,21843.3,21775.62586,21775.62586,-2554.585858,0.457892612, 
1,21.98,21793.3,21762.59172,21762.59172,-2591.551723,0.208014666, 
1,21.99,21583.3,21749.6095,21749.6095,-2788.569501,-1.132030521, 
1,22,21323.3,21736.67899,21736.67899,-3035.638991,-2.830878256, 
1,22.01,21740,21723.79999,21723.79999,-2606.059994,0.109871589, 
1,22.02,21203.3,21710.97231,21710.97231,-3129.932309,-3.486436396, 
1,22.03,21826.7,21698.19574,21698.19574,-2493.755738,0.869808186, 
1,22.04,21706.7,21685.47008,21685.47008,-2601.030083,0.144095825, 
1,22.05,21766.7,21672.79514,21672.79514,-2528.355145,0.636490244, 
1,22.06,21773.3,21660.17073,21660.17073,-2509.130727,0.766677763, 
1,22.07,21923.3,21647.59663,21647.59663,-2346.556633,1.862040428, 
1,22.08,21383.3,21635.07267,21635.07267,-2874.032667,-1.721754458, 
1,22.09,21426.7,21622.59863,21622.59863,-2818.158633,-1.338300873, 
1,22.1,21630,21610.17434,21610.17434,-2602.434337,0.134802972, 
1,22.11,21173.3,21597.79958,21597.79958,-3046.759583,-2.917312767, 
1,22.12,21540,21585.47418,21585.47418,-2667.734179,-0.309843235, 
1,22.13,21683.3,21573.19793,21573.19793,-2512.157931,0.747709313, 
1,22.14,21263.3,21560.97065,21560.97065,-2919.930647,-2.041365065, 
1,22.15,21180,21548.79213,21548.79213,-2991.052135,-2.534070377, 
1,22.16,21473.3,21536.6622,21536.6622,-2685.622202,-0.432395203, 
1,22.17,21786.7,21524.58066,21524.58066,-2360.140659,1.775837981, 
1,22.18,21526.7,21512.54732,21512.54732,-2608.107316,0.09646063, 
1,22.19,21390,21500.56198,21500.56198,-2732.821981,-0.755962791, 
1,22.2,21350,21488.62447,21488.62447,-2760.884467,-0.948726321, 
1,22.21,21406.7,21476.73458,21476.73458,-2692.294584,-0.478671637, 
1,22.22,21400,21464.89215,21464.89215,-2687.152146,-0.443593575, 
1,22.23,21540,21453.09696,21453.09696,-2535.356963,0.592123237, 
1,22.24,21766.7,21441.34885,21441.34885,-2296.90885,2.205240962, 
1,22.25,21926.7,21429.64762,21429.64762,-2125.207619,3.356723128, 
1,22.26,21703.3,21417.99309,21417.99309,-2336.953086,1.936642282, 
1,22.27,21356.7,21406.38506,21406.38506,-2671.945065,-0.339984242, 
1,22.28,21566.7,21394.82337,21394.82337,-2450.383371,1.170374844, 
1,22.29,21816.7,21383.30782,21383.30782,-2188.86782,2.934178567, 
1,22.3,21443.3,21371.83823,21371.83823,-2550.798229,0.488009146, 
1,22.31,21060,21360.41442,21360.41442,-2922.674415,-2.070101237, 
1,22.32,21170,21349.0362,21349.0362,-2801.296195,-1.23049658, 
1,22.33,21033.3,21337.70339,21337.70339,-2926.663388,-2.098919455, 
1,22.34,21283.3,21326.41581,21326.41581,-2665.375811,-0.295540549, 
1,22.35,21126.7,21315.17328,21315.17328,-2810.733285,-1.296683446, 
1,22.36,21500,21303.97563,21303.97563,-2426.235628,1.33687512, 
1,22.37,21110,21292.82266,21292.82266,-2805.082662,-1.258304969, 
1,22.38,21346.7,21281.71421,21281.71421,-2557.274207,0.444787988, 
1,22.39,21103.3,21270.65008,21270.65008,-2789.610084,-1.151995412, 
1,22.4,21333.3,21259.63012,21259.63012,-2548.590116,0.504383607, 
1,22.41,21226.7,21248.65413,21248.65413,-2644.214125,-0.150686691, 
1,22.42,21216.7,21237.72193,21237.72193,-2643.281934,-0.144322403, 
1,22.43,21243.3,21226.83337,21226.83337,-2605.793366,0.112977987, 
1,22.44,21210,21215.98825,21215.98825,-2628.248246,-0.041117748, 
1,22.45,21136.7,21205.1864,21205.1864,-2690.746398,-0.471070313, 
1,22.46,21030,21194.42765,21194.42765,-2786.687648,-1.133848964, 
1,22.47,20826.7,21183.71182,21183.71182,-2979.27182,-2.473844314, 
1,22.48,20940,21173.03874,21173.03874,-2855.298742,-1.610422347, 
1,22.49,21453.3,21162.40824,21162.40824,-2331.36824,1.986023425, 
1,22.5,21096.7,21151.82014,21151.82014,-2677.380141,-0.379492376, 
1,22.51,21470,21141.27427,21141.27427,-2293.534273,2.243456598, 
1,22.52,20753.3,21130.77046,21130.77046,-2999.730465,-2.620229875, 
1,22.53,21133.3,21120.30855,21120.30855,-2609.268545,0.089366373, 
1,22.54,20866.7,21109.88834,21109.88834,-2865.448343,-1.683510647, 
1,22.55,21633.3,21099.50969,21099.50969,-2088.469688,3.629186615, 
1,22.56,20936.7,21089.17241,21089.17241,-2774.732412,-1.053748953, 
1,22.57,21203.3,21078.87634,21078.87634,-2497.836345,0.85447867, 
1,22.58,20820,21068.62132,21068.62132,-2870.881318,-1.723050485, 
1,22.59,21116.7,21058.40716,21058.40716,-2563.967164,0.401145715, 
1,22.6,21246.7,21048.23372,21048.23372,-2423.793715,1.361573207, 
1,22.61,20623.3,21038.1008,21038.1008,-3037.060804,-2.88842111, 
1,22.62,20993.3,21028.00827,21028.00827,-2656.968265,-0.239548002, 
1,22.63,20673.3,21017.95593,21017.95593,-2966.915932,-2.39707076, 
1,22.64,21003.3,21007.94364,21007.94364,-2626.903639,-0.032041637, 
1,22.65,20856.7,20997.97122,20997.97122,-2763.531222,-0.97820731, 
1,22.66,20750,20988.03852,20988.03852,-2860.298515,-1.652487498, 
1,22.67,20676.7,20978.14536,20978.14536,-2923.705356,-2.096370234, 
1,22.68,20706.7,20968.29158,20968.29158,-2883.851581,-1.817892997, 
1,22.69,20900,20958.47703,20958.47703,-2680.737027,-0.404494051, 
1,22.7,20926.7,20948.70153,20948.70153,-2644.261531,-0.152090653, 
1,22.71,20756.7,20938.96493,20938.96493,-2804.524932,-1.265097401, 
1,22.72,20603.3,20929.26707,20929.26707,-2948.227068,-2.270938293, 
1,22.73,21253.3,20919.60778,20919.60778,-2288.567779,2.288932026, 
1,22.74,20783.3,20909.9869,20909.9869,-2748.946905,-0.878768482, 
1,22.75,20980,20900.40428,20900.40428,-2542.664285,0.54952436, 
1,22.76,21023.3,20890.85976,20890.85976,-2489.819759,0.913417898, 
1,22.77,20730,20881.35317,20881.35317,-2773.61317,-1.05121578, 
1,22.78,21023.3,20871.88436,20871.88436,-2470.844359,1.044288017, 
1,22.79,21336.7,20862.45317,20862.45317,-2148.013168,3.24668992, 
1,22.8,20840,20853.05944,20853.05944,-2635.31944,-0.090463982, 
1,22.81,20676.7,20843.70302,20843.70302,-2789.263018,-1.161405037, 
1,22.82,21420,20834.38374,20834.38374,-2036.643745,4.001320969, 
1,22.83,20536.7,20825.10147,20825.10147,-2910.661465,-2.012482595, 
1,22.84,20913.3,20815.85602,20815.85602,-2524.816024,0.673819712, 
1,22.85,20643.3,20806.64727,20806.64727,-2785.607266,-1.136900111, 
1,22.86,20950,20797.47504,20797.47504,-2469.735037,1.05377748, 
1,22.87,20580,20788.33918,20788.33918,-2830.599184,-1.452273032, 
1,22.88,20546.7,20779.23955,20779.23955,-2854.799551,-1.622279912, 
1,22.89,20660,20770.17599,20770.17599,-2732.435988,-0.766517006, 
1,22.9,21046.7,20761.14834,20761.14834,-2336.70834,1.968306303, 
1,22.91,21206.7,20752.15646,20752.15646,-2167.716457,3.121324679, 
1,22.92,20650,20743.20019,20743.20019,-2715.460187,-0.648569849, 
1,22.93,20356.7,20734.27938,20734.27938,-2999.839378,-2.64639446, 
1,22.94,20526.7,20725.39388,20725.39388,-2820.953881,-1.386835418, 
1,22.95,20886.7,20716.54354,20716.54354,-2452.103544,1.177371494, 
1,22.96,20820,20707.72822,20707.72822,-2509.988219,0.778090742, 
1,22.97,20233.3,20698.94776,20698.94776,-3087.907757,-3.273589016, 
1,22.98,20416.7,20690.20201,20690.20201,-2895.762008,-1.914113763, 
1,22.99,20403.3,20681.49083,20681.49083,-2900.450825,-1.947567844, 
1,23,20680,20672.81406,20672.81406,-2615.07406,0.049969879, 
1,23.01,20440,20664.17157,20664.17157,-2846.431566,-1.567978417, 
1,23.02,20920,20655.5632,20655.5632,-2357.823196,1.828273058, 
1,23.03,20010,20646.9888,20646.9888,-3259.248804,-4.503065401, 
1,23.04,21086.7,20638.44824,20638.44824,-2174.008243,3.086865383, 
1,23.05,20373.3,20629.94137,20629.94137,-2878.90137,-1.798026028, 
1,23.06,20813.3,20621.46804,20621.46804,-2430.428038,1.32969029, 
1,23.07,20130,20613.0281,20613.0281,-3105.288103,-3.404477841, 
1,23.08,20790,20604.62142,20604.62142,-2436.881422,1.285678264, 
1,23.09,20686.7,20596.24785,20596.24785,-2531.807851,0.628887962, 
1,23.1,20683.3,20587.90725,20587.90725,-2526.867247,0.663293083, 
1,23.11,20500,20583.64306,20579.59947,-2705.903061,-0.584188479, 
1,23.12,20510,20575.37918,20571.32437,-2687.639179,-0.456516662, 
1,23.13,20373.3,20567.14788,20563.08181,-2816.107885,-1.358095707, 
1,23.14,20426.7,20558.94904,20554.87166,-2754.509037,-0.925323117, 
1,23.15,21016.7,20550.78249,20546.69376,-2156.342495,3.213858601, 
1,23.16,20370,20542.64812,20538.54798,-2794.908119,-1.209668403, 
1,23.17,20490,20534.54577,20530.43418,-2666.805769,-0.31119706, 
1,23.18,20616.7,20526.47531,20522.35221,-2532.035308,0.628370565, 
1,23.19,20553.3,20520.46028,20514.30195,-2589.420281,0.229064954, 
1,23.2,20606.7,20512.45879,20506.28325,-2528.018794,0.656502842, 
1,23.21,20810,20504.4888,20498.29598,-2316.748804,2.117829974, 
1,23.22,20543.3,20496.55017,20490.33999,-2575.510172,0.326170676, 
1,23.23,20493.3,20488.64276,20482.41515,-2617.602763,0.032532869, 
1,23.24,20610,20480.76644,20474.52132,-2493.026441,0.900194404, 
1,23.25,20400,20472.92107,20466.65837,-2695.181068,-0.510549599, 
1,23.26,20476.7,20465.10651,20458.82617,-2610.666511,0.081018494, 
1,23.27,20630,20457.32263,20451.02456,-2449.582634,1.202225127, 
1,23.28,20383.3,20449.5693,20443.25343,-2688.529301,-0.464167943, 
1,23.29,20663.3,20441.84638,20435.51263,-2400.806383,1.540575324, 
1,23.3,20286.7,20434.15374,20427.80204,-2769.713742,-1.035261575, 
1,23.31,20356.7,20426.49125,20420.12151,-2692.051246,-0.489155861, 
1,23.32,20166.7,20418.85876,20412.47092,-2874.418762,-1.77564705, 
1,23.33,20536.7,20411.25616,20404.85013,-2496.816159,0.875354593, 
1,23.34,20216.7,20403.6833,20397.25901,-2809.243303,-1.315066435, 
1,23.35,20066.7,20396.14006,20389.69744,-2951.700064,-2.325618292, 
1,23.36,20210,20388.62631,20382.16526,-2800.886311,-1.256499364, 
1,23.37,20273.3,20381.14191,20374.66237,-2730.101915,-0.757400115, 
1,23.38,20523.3,20373.68674,20367.18862,-2472.646743,1.044350983, 
1,23.39,20393.3,20366.26067,20359.74389,-2595.220668,0.189344287, 
1,23.4,20493.3,20358.86356,20352.32804,-2487.823559,0.939098307, 
1,23.41,20536.7,20351.49529,20344.94095,-2437.055288,1.292369506, 
1,23.42,20483.3,20344.15573,20337.58249,-2483.115727,0.972221841, 
1,23.43,20333.3,20336.84475,20330.25253,-2625.804748,-0.024858869, 
1,23.44,20476.7,20329.56222,20322.95094,-2475.122222,1.028239324, 
1,23.45,20310,20322.30803,20315.67759,-2634.568025,-0.086364134, 
1,23.46,20063.3,20315.08203,20308.43237,-2874.042028,-1.777557031, 
1,23.47,20263.3,20307.8841,20301.21513,-2666.844105,-0.313202315, 
1,23.48,20440,20300.71413,20294.02576,-2482.974131,0.974241472, 
1,23.49,20386.7,20293.57198,20286.86412,-2529.131981,0.652239203, 
1,23.5,20240,20286.45753,20279.7301,-2668.717529,-0.326550873, 
1,23.51,20090,20279.37065,20272.62357,-2811.630651,-1.336049975, 
1,23.52,20253.3,20272.31122,20265.5444,-2641.271222,-0.133586367, 
1,23.53,20043.3,20265.27912,20258.49247,-2844.239119,-1.567933037, 
1,23.54,20380,20258.27422,20251.46766,-2500.534223,0.852668984, 
1,23.55,20410,20251.2964,20244.46984,-2463.556405,1.110875177, 
1,23.56,19806.7,20244.34554,20237.49889,-3059.905545,-3.109685365, 
1,23.57,20470,20237.42152,20230.55469,-2389.681521,1.625588449, 
1,23.58,19956.7,20230.52421,20223.63711,-2896.084211,-1.938328942, 
1,23.59,20296.7,20223.6535,20216.74603,-2549.213496,0.51272763, 
1,23.6,20353.3,20216.80925,20209.88134,-2485.769252,0.956722082, 
1,23.61,19913.3,20209.99136,20203.04291,-2918.95136,-2.102486818, 
1,23.62,20350,20203.1997,20196.23062,-2475.459702,1.02906956, 
1,23.63,19890,20196.43416,20189.44435,-2928.694156,-2.172800133, 
1,23.64,20423.3,20189.6946,20182.68398,-2388.654604,1.63463168, 
1,23.65,20106.7,20182.98093,20175.94939,-2698.540927,-0.537954526, 
1,23.66,20020,20176.29301,20169.24047,-2778.553008,-1.104606295, 
