used,"x, 2theta (deg)",obs,calc,bkg,diff,diff/sigma,Axis-limits
1,20.41,24736.7,24590.39815647783,24590.39815647783,-2475.958156,0.9302055311711087, 
1,20.42,24833.3,24566.391413921592,24566.391413921592,-2355.351414,1.6937344737772047, 
1,20.43,24760,24542.476023486324,24542.476023486324,-2404.736023,1.3823939158369072, 
1,20.44,24670,24518.651675045527,24518.651675045527,-2470.911675,0.9635916856347594, 
1,20.45,24713.3,24494.918059291744,24494.918059291744,-2403.878059,1.3891570603266117, 
1,20.46,24486.7,24471.274867734905,24471.274867734905,-2606.834868,0.098574315, 
1,20.47,24590,24447.721792700704,24447.721792700704,-2479.981793,0.9073171503043092, 
1,20.48,24580,24424.258527328944,24424.258527328944,-2466.518527,0.9933752555208386, 
1,20.49,24766.7,24400.884765571944,24400.884765571944,-2256.444766,2.3244901809918725, 
1,20.5,24926.7,24377.600202192865,24377.600202192865,-2073.160202,3.477914412925548, 
1,20.51,24750,24354.404532764132,24354.404532764132,-2226.664533,2.514569856563534, 
1,20.52,24803.3,24331.297453665757,24331.297453665757,-2150.257454,2.9970197745828133, 
1,20.53,24820,24308.278662083736,24308.278662083736,-2110.538662,3.248124281622283, 
1,20.54,24490,24285.34785600847,24285.34785600847,-2417.607856,1.3077415009912579, 
1,20.55,24306.7,24262.50473423309,24262.50473423309,-2578.064734,0.28347368507042237, 
1,20.56,24420,24239.748996351853,24239.748996351853,-2442.008996,1.1534661703886842, 
1,20.57,24393.3,24217.080342758567,24217.080342758567,-2446.040343,1.1282856735114133, 
1,20.58,24313.3,24194.49847464495,24194.49847464495,-2503.458475,0.7619036645088487, 
1,20.59,24786.7,24172.003093999036,24172.003093999036,-2007.563094,3.9043763364633635, 
1,20.6,24823.3,24149.59390360353,24149.59390360353,-1948.553904,4.276029762272651, 
1,20.61,24136.7,24127.270607034272,24127.270607034272,-2612.830607,0.060693864, 
1,20.62,24210,24105.032908658588,24105.032908658588,-2517.292909,0.6746146501942921, 
1,20.63,24216.7,24082.88051363372,24082.88051363372,-2488.440514,0.8599275793901116, 
1,20.64,24086.7,24060.813127905178,24060.813127905178,-2596.373128,0.1667980335019287, 
1,20.65,24166.7,24038.83045820523,24038.83045820523,-2494.390458,0.8225426642222289, 
1,20.66,24370,24016.932212051237,24016.932212051237,-2269.192212,2.2616757007267427, 
1,20.67,24110,23995.118097744114,23995.118097744114,-2507.378098,0.7398659026865227, 
1,20.68,24173.3,23973.387824366724,23973.387824366724,-2422.347824,1.2857936441929634, 
1,20.69,24470,23951.741101782256,23951.741101782256,-2104.001102,3.3130636743924913, 
1,20.7,24526.7,23930.177640632715,23930.177640632715,-2025.737641,3.808966626000642, 
1,20.71,24756.7,23908.69715,23908.69715,-1774.257152,5.389530496157194, 
1,20.72,24453.3,23887.299349090867,23887.299349090867,-2056.259349,3.619496763832855, 
1,20.73,23873.3,23865.983943862248,23865.983943862248,-2614.943944,0.047350089, 
1,20.74,23756.7,23844.750650392838,23844.750650392838,-2710.31065,-0.571267492, 
1,20.75,23650,23823.599183194878,23823.599183194878,-2795.859183,-1.128839259, 
1,20.76,23486.7,23802.52925754998,23802.52925754998,-2938.089258,-2.060826162, 
1,20.77,23770,23781.54058950757,23781.54058950757,-2633.80059,-0.074853722, 
1,20.78,24026.7,23760.632895883205,23760.632895883205,-2356.192896,1.7165012336259646, 
1,20.79,23753.3,23739.80589425717,23739.80589425717,-2608.765894,0.087555238, 
1,20.8,23600,23719.059302972822,23719.059302972822,-2741.319303,-0.77501005, 
1,20.81,23853.3,23698.392841135046,23698.392841135046,-2467.352841,1.002991502273945, 
1,20.82,23233.3,23677.806228608715,23677.806228608715,-3066.766229,-2.916234213, 
1,20.83,23906.7,23657.29918601717,23657.29918601717,-2372.859186,1.6130136802034343, 
1,20.84,23166.7,23636.87143474061,23636.87143474061,-3092.431435,-3.089044414, 
1,20.85,23320,23616.52269691459,23616.52269691459,-2918.782697,-1.941751585, 
1,20.86,23493.3,23596.252695428477,23596.252695428477,-2725.212695,-0.671685092, 
1,20.87,23166.7,23576.061153923845,23576.061153923845,-3031.621154,-2.68951853, 
1,20.88,23810,23555.947796793036,23555.947796793036,-2368.207797,1.6464299886259892, 
1,20.89,23760,23535.912349177543,23535.912349177543,-2398.172349,1.4537666630409924, 
1,20.9,23460,23515.95453696654,23515.95453696654,-2678.214537,-0.365318194, 
1,20.91,23360,23496.074086795255,23496.074086795255,-2758.334087,-0.890305403, 
1,20.92,23310,23476.270726043545,23476.270726043545,-2788.530726,-1.089042069, 
1,20.93,23560,23456.544182834306,23456.544182834306,-2518.804183,0.6740114469507202, 
1,20.94,23086.7,23436.894186031997,23436.894186031997,-2972.454186,-2.304772173, 
1,20.95,23690,23417.320465241017,23417.320465241017,-2349.580465,1.7716177137329334, 
1,20.96,23413.3,23397.82275,23397.82275,-2606.782751,0.10114920185160237, 
1,20.97,23056.7,23378.40077380174,23378.40077380174,-2943.960774,-2.11862226, 
1,20.98,23696.7,23359.05426604867,23359.05426604867,-2284.614266,2.1933974372486897, 
1,20.99,23173.3,23339.782960094373,23339.782960094373,-2788.74296,-1.093643679, 
1,21,23773.3,23320.586589220537,23320.586589220537,-2169.546589,2.936152607412432, 
1,21.01,23480,23301.464887439794,23301.464887439794,-2443.724887,1.1651305652626522, 
1,21.02,23110,23282.417589494176,23282.417589494176,-2794.677589,-1.134178986, 
1,21.03,23020,23263.44443,23263.44443,-2865.704431,-1.604527572, 
1,21.04,23613.3,23244.545147714398,23244.545147714398,-2253.505148,2.3997135366724742, 
1,21.05,22936.7,23225.719476997816,23225.719476997816,-2911.279477,-1.908365882, 
1,21.06,23036.7,23206.967156348488,23206.967156348488,-2792.527156,-1.121813726, 
1,21.07,23023.3,23188.28792413294,23188.28792413294,-2787.247924,-1.087347529, 
1,21.08,23353.3,23169.68151943815,23169.68151943815,-2438.641519,1.2015511407902602, 
1,21.09,23673.3,23151.147682069986,23151.147682069986,-2100.107682,3.3936559351464664, 
1,21.1,23663.3,23132.686152551767,23132.686152551767,-2091.646153,3.4493790771984645, 
1,21.11,23273.3,23114.296672122764,23114.296672122764,-2463.256672,1.0422627826494684, 
1,21.12,23266.7,23095.978982736695,23095.978982736695,-2451.538983,1.1192306502249638, 
1,21.13,22950,23077.732827060263,23077.732827060263,-2749.992827,-0.843162299, 
1,21.14,22583.3,23059.55794847168,23059.55794847168,-3098.517948,-3.169191883, 
1,21.15,23240,23041.454091059182,23041.454091059182,-2423.714091,1.3023954818989854, 
1,21.16,23136.7,23023.420999619535,23023.420999619535,-2508.981,0.7447297451463636, 
1,21.17,22800,23005.45842,23005.45842,-2827.71842,-1.360681624, 
1,21.18,22960,22987.56609737983,22987.56609737983,-2649.826097,-0.181923727, 
1,21.19,23223.3,22969.743779702832,22969.743779702832,-2368.70378,1.663842843212824, 
1,21.2,22523.3,22951.991214241873,22951.991214241873,-3050.951214,-2.856462798, 
1,21.21,22846.7,22934.30814931439,22934.30814931439,-2709.868149,-0.579605859, 
1,21.22,22480,22916.694333937616,22916.694333937616,-3058.954334,-2.912590332, 
1,21.23,22473.3,22899.14951782703,22899.14951782703,-3048.109518,-2.840682758, 
1,21.24,22643.3,22881.673451394985,22881.673451394985,-2860.633451,-1.584119808, 
1,21.25,22770,22864.265885749155,22864.265885749155,-2716.525886,-0.624702203, 
1,21.26,22793.3,22846.926572691136,22846.926572691136,-2675.886573,-0.355202847, 
1,21.27,23116.7,22829.655264715013,22829.655264715013,-2335.215265,1.8879333895996102, 
1,21.28,22586.7,22812.45171500589,22812.45171500589,-2848.011715,-1.502120131, 
1,21.29,22816.7,22795.31567743844,22795.31567743844,-2600.875677,0.14156929867283716, 
1,21.3,22796.7,22778.246906575445,22778.246906575445,-2603.806907,0.12221744164718022, 
1,21.31,22873.3,22761.24515766639,22761.24515766639,-2510.205158,0.7409112954624607, 
1,21.32,22720,22744.310186646024,22744.310186646024,-2646.570187,-0.161281342, 
1,21.33,22950,22727.441750132875,22727.441750132875,-2399.70175,1.4691033618341485, 
1,21.34,22743.3,22710.63960542784,22710.63960542784,-2589.599605,0.21656820011212402, 
1,21.35,22480,22693.903510512806,22693.903510512806,-2836.163511,-1.426657614, 
1,21.36,22863.3,22677.233224049112,22677.233224049112,-2436.193224,1.230550312458875, 
1,21.37,22603.3,22660.62850537623,22660.62850537623,-2679.588505,-0.381315707, 
1,21.38,22743.3,22644.089114510258,22644.089114510258,-2523.049115,0.6578586444990283, 
1,21.39,21886.7,22627.61481214251,22627.61481214251,-3363.174812,-5.008159301, 
1,21.4,22256.7,22611.205359638167,22611.205359638167,-2976.76536,-2.376251585, 
1,21.41,22626.7,22594.860519034723,22594.860519034723,-2590.420519,0.21166807982697583, 
1,21.42,22336.7,22578.580053040714,22578.580053040714,-2864.140053,-1.618417439, 
1,21.43,22536.7,22562.36373,22562.36373,-2647.923725,-0.170952136, 
1,21.44,22336.7,22546.211299061368,22546.211299061368,-2831.771299,-1.401838373, 
1,21.45,22540,22530.122539835174,22530.122539835174,-2612.38254,0.065791279, 
1,21.46,22566.7,22514.097212733872,22514.097212733872,-2569.657213,0.3501666077992015, 
1,21.47,22260,22498.13508379965,22498.13508379965,-2860.395084,-1.596102595, 
1,21.48,22680,22482.23591973718,22482.23591973718,-2424.49592,1.3131849257156942, 
1,21.49,22680,22466.399487912295,22466.399487912295,-2408.659488,1.4183413500872353, 
1,21.5,22323.3,22450.625556350456,22450.625556350456,-2749.585556,-0.852189904, 
1,21.51,22376.7,22434.91389373552,22434.91389373552,-2680.473894,-0.389160389, 
1,21.52,22586.7,22419.26426940822,22419.26426940822,-2454.824269,1.1140937804034117, 
1,21.53,22310,22403.67645,22403.67645,-2715.936453,-0.627163326, 
1,21.54,22646.7,22388.150216255668,22388.150216255668,-2363.710216,1.7180734055172588, 
1,21.55,22650,22372.685329383952,22372.685329383952,-2344.945329,1.842632565, 
1,21.56,22636.7,22357.281564704117,22357.281564704117,-2342.841565,1.8571564830200755, 
1,21.57,22150,22341.938694820645,22341.938694820645,-2814.198695,-1.289661313, 
1,21.58,22500,22326.65649298655,22326.65649298655,-2448.916493,1.1556233800896736, 
1,21.59,21836.7,22311.434733102098,22311.434733102098,-3096.994733,-3.212606276, 
1,21.6,22296.7,22296.273189713345,22296.273189713345,-2621.83319,0.002858345, 
1,21.61,22346.7,22281.171638010823,22281.171638010823,-2556.731638,0.43835161675599293, 
1,21.62,21990,22266.129853828126,22266.129853828126,-2898.389854,-1.862090345, 
1,21.63,22280,22251.147613640573,22251.147613640573,-2593.407614,0.1932965692219222, 
1,21.64,22270,22236.224694563778,22236.224694563778,-2588.484695,0.22632846428454645, 
1,21.65,22736.7,22221.36087435234,22221.36087435234,-2106.920874,3.417664289042431, 
1,21.66,22300,22206.55593139847,22206.55593139847,-2528.815931,0.6257477663734858, 
1,21.67,22450,22191.809644730616,22191.809644730616,-2364.069645,1.7231847497289636, 
1,21.68,22523.3,22177.121794012088,22177.121794012088,-2276.081794,2.306660677986892, 
1,21.69,22363.3,22162.49216,22162.49216,-2421.45216,1.3428042920955556, 
1,21.7,22406.7,22147.920522242457,22147.920522242457,-2363.480522,1.728784588594129, 
1,21.71,21813.3,22133.40666368014,22133.40666368014,-2942.366664,-2.167374846, 
1,21.72,22163.3,22118.950366042005,22118.950366042005,-2577.910366,0.2979015941058316, 
1,21.73,22053.3,22104.55141214538,22104.55141214538,-2673.511412,-0.345119138, 
1,21.74,22226.7,22090.209585434368,22090.209585434368,-2485.769585,0.915513302, 
1,21.75,22286.7,22075.924669978453,22075.924669978453,-2411.48467,1.4118771006406805, 
1,21.76,22423.3,22061.696450471198,22061.696450471198,-2260.65645,2.414809752920333, 
1,21.77,22026.7,22047.524712228893,22047.524712228893,-2643.084712,-0.140315061, 
1,21.78,22306.7,22033.40924118914,22033.40924118914,-2348.969241,1.8298154204672383, 
1,21.79,21736.7,22019.349823909677,22019.349823909677,-2904.909824,-1.917131546, 
1,21.8,22366.7,22005.346247566875,22005.346247566875,-2260.906248,2.416192948943149, 
1,21.81,21996.7,21991.398299954515,21991.398299954515,-2616.9583,0.035746736, 
1,21.82,22520,21977.505769482348,21977.505769482348,-2079.765769,3.6150218839387533, 
1,21.83,22143.3,21963.668445174928,21963.668445174928,-2442.628445,1.2071506068025595, 
1,21.84,22350,21949.88611667011,21949.88611667011,-2222.146117,2.6763620140269504, 
1,21.85,22110,21936.15857421783,21936.15857421783,-2448.418574,1.1691194991727392, 
1,21.86,22056.7,21922.485608678766,21922.485608678766,-2488.045609,0.903709438, 
1,21.87,21916.7,21908.867011522994,21908.867011522994,-2614.427012,0.052910261, 
1,21.88,21716.7,21895.30257482866,21895.30257482866,-2800.862575,-1.211967013, 
1,21.89,22116.7,21881.792091280717,21881.792091280717,-2387.352091,1.5795649016689357, 
1,21.9,21586.7,21868.33535416956,21868.33535416956,-2903.895354,-1.916876105, 
1,21.91,22163.3,21854.932157389703,21854.932157389703,-2313.892157,2.0713422792077996, 
1,21.92,21956.7,21841.582295438533,21841.582295438533,-2507.142295,0.776888311, 
1,21.93,21673.3,21828.28556341495,21828.28556341495,-2777.245563,-1.052758424, 
1,21.94,21523.3,21815.041757018036,21815.041757018036,-2914.001757,-1.988585025, 
1,21.95,21610,21801.850672545836,21801.850672545836,-2814.110673,-1.305076419, 
1,21.96,21620,21788.712106893956,21788.712106893956,-2790.972107,-1.147409402, 
1,21.97,21843.3,21775.625857554358,21775.625857554358,-2554.585858,0.45789261157284045, 
1,21.98,21793.3,21762.59172261397,21762.59172261397,-2591.551723,0.20801466621903641, 
1,21.99,21583.3,21749.609500753468,21749.609500753468,-2788.569501,-1.132030521, 
1,22,21323.3,21736.678991245906,21736.678991245906,-3035.638991,-2.830878256, 
1,22.01,21740,21723.799993955505,21723.799993955505,-2606.059994,0.10987158931257826, 
1,22.02,21203.3,21710.972309336317,21710.972309336317,-3129.932309,-3.486436396, 
1,22.03,21826.7,21698.19574,21698.19574,-2493.755738,0.8698081862186372, 
1,22.04,21706.7,21685.47008286912,21685.47008286912,-2601.030083,0.14409582468666385, 
1,22.05,21766.7,21672.795144866795,21672.795144866795,-2528.355145,0.6364902439471032, 
1,22.06,21773.3,21660.17072722446,21660.17072722446,-2509.130727,0.7666777632396449, 
1,22.07,21923.3,21647.59663332601,21647.59663332601,-2346.556633,1.8620404279588156, 
1,22.08,21383.3,21635.072667137552,21635.072667137552,-2874.032667,-1.721754458, 
1,22.09,21426.7,21622.59863320598,21622.59863320598,-2818.158633,-1.338300873, 
1,22.1,21630,21610.174336657834,21610.174336657834,-2602.434337,0.13480297208615147, 
1,22.11,21173.3,21597.79958319792,21597.79958319792,-3046.759583,-2.917312767, 
1,22.12,21540,21585.474179108125,21585.474179108125,-2667.734179,-0.309843235, 
1,22.13,21683.3,21573.19793124608,21573.19793124608,-2512.157931,0.7477093128891077, 
1,22.14,21263.3,21560.97064704395,21560.97064704395,-2919.930647,-2.041365065, 
1,22.15,21180,21548.79213450713,21548.79213450713,-2991.052135,-2.534070377, 
1,22.16,21473.3,21536.826272003436,21536.662202213007,-2685.786272,-0.433514845, 
1,22.17,21786.7,21524.745165217453,21524.58065930968,-2360.305165,1.7747234662858768, 
1,22.18,21526.7,21512.712259305797,21512.547315514745,-2608.272259,0.095336421, 
1,22.19,21390,21500.72736451347,21500.561981113962,-2732.987365,-0.757093593, 
1,22.2,21350,21488.790291733978,21488.62446696008,-2761.050292,-0.949861202, 
1,22.21,21406.7,21476.900852426505,21476.73458447153,-2692.460852,-0.479808044, 
1,22.22,21400,21465.058858506036,21464.892145631224,-2687.318859,-0.444733201, 
1,22.23,21540,21453.346050113127,21453.09696298526,-2535.60605,0.590426055, 
1,22.24,21766.7,21441.598602906386,21441.348849641705,-2297.158603,2.2035481259210146, 
1,22.25,21926.7,21429.898041380846,21429.647619269326,-2125.458041,3.3550319632762546, 
1,22.26,21703.3,21418.244179696856,21417.99308609639,-2337.20418,1.9349378768003183, 
1,22.27,21356.7,21406.63683276997,21406.385064909402,-2672.196833,-0.341707035, 
1,22.28,21566.7,21395.075815855336,21394.823371051807,-2450.635816,1.168655849, 
1,22.29,21816.7,21383.560944913355,21383.30782042288,-2189.120945,2.932464848369378, 
1,22.3,21443.3,21372.092036391023,21371.838229476405,-2551.052036,0.48627591004890613, 
1,22.31,21060,21360.668907342944,21360.414415219446,-2922.928907,-2.071854896, 
1,22.32,21170,21349.29137532144,21349.036195211116,-2801.551375,-1.232250405, 
1,22.33,21033.3,21337.959258422932,21337.703387561414,-2926.919258,-2.100683733, 
1,22.34,21283.3,21326.672375374903,21326.41581092991,-2665.632375,-0.297299189, 
1,22.35,21126.7,21315.430545364954,21315.17328452458,-2810.990545,-1.298453383, 
1,22.36,21500,21304.233588168612,21303.97562810057,-2426.493588,1.3351158472745202, 
1,22.37,21110,21293.081324134495,21292.82266195896,-2805.341324,-1.260085251, 
1,22.38,21346.7,21281.97357406765,21281.714206945544,-2557.533574,0.4430127785088885, 
1,22.39,21103.3,21270.910159418534,21270.650084449655,-2789.870159,-1.153785702, 
1,22.4,21333.3,21259.89090214594,21259.630116402914,-2548.850902,0.5025981279145928, 
1,22.41,21226.7,21248.915624675028,21248.654125278026,-2644.475625,-0.152481547, 
1,22.42,21216.7,21237.984150086293,21237.721934087567,-2643.54415,-0.146122601, 
1,22.43,21243.3,21227.09630192418,21226.833366382776,-2606.056302,0.1111739793957511, 
1,22.44,21210,21216.25190431815,21215.988246252356,-2628.511904,-0.042928132, 
1,22.45,21136.7,21205.45078189317,21205.186398321282,-2691.010782,-0.472888824, 
1,22.46,21030,21194.692759836416,21194.427647749555,-2786.95276,-1.135677106, 
1,22.47,20826.7,21183.977663814596,21183.711820231052,-2979.537664,-2.475686425, 
1,22.48,20940,21173.305320128933,21173.038741992284,-2855.56532,-1.612264545, 
1,22.49,21453.3,21162.67555551705,21162.408239791253,-2331.635556,1.984198364, 
1,22.5,21096.7,21152.08819729433,21151.820140916174,-2677.648197,-0.381337897, 
1,22.51,21470,21141.543073312077,21141.274273184383,-2293.803073,2.2416221159520724, 
1,22.52,20753.3,21131.04001192227,21130.770464941073,-3000.000012,-2.622100949, 
1,22.53,21133.3,21120.578842010367,21120.308545058124,-2609.538842,0.087507039, 
1,22.54,20866.7,21110.15939297377,21109.88834293292,-2865.719393,-1.685387035, 
1,22.55,21633.3,21099.781494747782,21099.509688487204,-2088.741495,3.6273386316291214, 
1,22.56,20936.7,21089.444977858733,21089.172412165783,-2775.004978,-1.055632676, 
1,22.57,21203.3,21079.14967323949,21078.876344935492,-2498.109673,0.852601589, 
1,22.58,20820,21068.895412384416,21068.621318283895,-2871.155412,-1.724950072, 
1,22.59,21116.7,21058.68202734144,21058.407164218177,-2564.242027,0.3992542280998783, 
1,22.6,21246.7,21048.50935067013,21048.23371526394,-2424.069351,1.3596822173661525, 
1,22.61,20623.3,21038.377215413344,21038.100804464048,-3037.337215,-2.890345868, 
1,22.62,20993.3,21028.28545512322,21028.008265377423,-2657.245455,-0.241461098, 
1,22.63,20673.3,21018.233903907567,21017.955932077923,-2967.193904,-2.399004045, 
1,22.64,21003.3,21008.222396421887,21007.943639153124,-2627.182396,-0.033965094, 
1,22.65,20856.7,20998.25076771881,20997.97122,-2763.810768,-0.980142976, 
1,22.66,20750,20988.318853450655,20988.03851533972,-2860.578853,-1.654433633, 
1,22.67,20676.7,20978.426489800404,20978.14535618453,-2923.98649,-2.098325348, 
1,22.68,20706.7,20968.573513344614,20968.291580868536,-2884.133513,-1.819852246, 
1,22.69,20900,20958.759761276477,20958.477026530585,-2681.019761,-0.406449768, 
1,22.7,20926.7,20948.98507126881,20948.701530816328,-2644.545071,-0.154050692, 
1,22.71,20756.7,20939.249281472843,20938.96493,-2804.809281,-1.267071066, 
1,22.72,20603.3,20929.552230591864,20929.267068368332,-2948.512231,-2.272924953, 
1,22.73,21253.3,20919.89375779849,20919.607779449372,-2288.853758,2.286970382979331, 
1,22.74,20783.3,20910.273702740356,20909.986904781326,-2749.233703,-0.880757867, 
1,22.75,20980,20900.691905654425,20900.404284526452,-2542.951906,0.5475386396438904, 
1,22.76,21023.3,20891.148207168848,20890.859759346862,-2490.108207,0.9114285227311298, 
1,22.77,20730,20881.642448478444,20881.35317040341,-2773.902448,-1.053224946, 
1,22.78,21023.3,20872.17447131637,20871.884359354546,-2471.134471,1.042287163906043, 
1,22.79,21336.7,20862.74411777644,20862.453168355205,-2148.304118,3.2446980825935032, 
1,22.8,20840,20853.351230583572,20853.059440055596,-2635.611231,-0.092485242, 
1,22.81,20676.7,20843.995652888985,20843.70301760015,-2789.555653,-1.163440139, 
1,22.82,21420,20834.677228336936,20834.383744626328,-2036.937228,3.9993156920916895, 
1,22.83,20536.7,20825.395801111143,20825.101465263513,-2910.955801,-2.014536488, 
1,22.84,20913.3,20816.151215804635,20815.85602,-2525.111216,0.6717784780463116, 
1,22.85,20643.3,20806.94331760872,20806.647266341293,-2785.903318,-1.138960633, 
1,22.86,20950,20797.771952094645,20797.47503749011,-2470.031952,1.0517261313316226, 
1,22.87,20580,20788.63696536175,20788.339183664106,-2830.896965,-1.454348784, 
1,22.88,20546.7,20779.53820405684,20779.23955143537,-2855.098204,-1.62436342, 
1,22.89,20660,20770.475515243943,20770.17598786114,-2732.735515,-0.76860088, 
1,22.9,21046.7,20761.448746450784,20761.148340482727,-2337.008746,1.9662356057130568, 
1,22.91,21206.7,20752.45774575591,20752.156457324338,-2168.017746,3.119255748, 
1,22.92,20650,20743.502361699346,20743.20018689204,-2715.762362,-0.65067265, 
1,22.93,20356.7,20734.58244328822,20734.279378172585,-3000.142443,-2.648518596, 
1,22.94,20526.7,20725.69783994133,20725.39388063232,-2821.25784,-1.388956981, 
1,22.95,20886.7,20716.84840173256,20716.54354421607,-2452.408402,1.175262078859181, 
1,22.96,20820,20708.03397901621,20707.728219346063,-2510.293979,0.7759716989471175, 
1,22.97,20233.3,20699.254422779075,20698.947756920792,-3088.214423,-3.275744933, 
1,22.98,20416.7,20690.509584394782,20690.20200831389,-2896.069584,-1.916266346, 
1,22.99,20403.3,20681.79931572465,20681.490825373086,-2900.759316,-1.949727534, 
1,23,20680,20673.123469116537,20672.814060419078,-2615.383469,0.047818299807505425, 
1,23.01,20440,20664.481897417336,20664.17156624441,-2846.741897,-1.570149043, 
1,23.02,20920,20655.87445390395,20655.563196112416,-2358.134454,1.8261210719012289, 
1,23.03,20010,20647.30099228223,20646.988803756103,-3259.560992,-4.505272356, 
1,23.04,21086.7,20638.761366835282,20638.448243377075,-2174.321367,3.0847090724528323, 
1,23.05,20373.3,20630.25543221858,20629.941369644395,-2879.215432,-1.800226346, 
1,23.06,20813.3,20621.783043676303,20621.46803769357,-2430.743044,1.327506814243442, 
1,23.07,20130,20613.344056727754,20613.028103125398,-3105.604057,-3.406704745, 
1,23.08,20790,20604.938327539847,20604.62142200492,-2437.198328,1.283480391374657, 
1,23.09,20686.7,20596.565712613614,20596.24785086033,-2532.125713,0.6266779604552459, 
1,23.1,20683.3,20588.226068993634,20587.90724668188,-2527.186069,0.6610762203472175, 
1,23.11,20500,20579.919254137956,20579.599466920823,-2702.179254,-0.558180283, 
1,23.12,20510,20571.64512599167,20571.32436948828,-2683.905126,-0.430443262, 
1,23.13,20373.3,20563.403542972315,20563.081812754263,-2812.363543,-1.331862898, 
1,23.14,20426.7,20555.194363955176,20554.871655546496,-2750.754364,-0.899052336, 
1,23.15,21016.7,20547.017448156745,20546.69376,-2152.577448,3.239829566572112, 
1,23.16,20370,20538.872655459712,20538.547977303035,-2791.132655,-1.183215412, 
1,23.17,20490,20530.75984599071,20530.434176201943,-2663.019846,-0.284748572, 
1,23.18,20616.7,20522.678880499712,20522.35221449423,-2528.23888,0.6548108128483838, 
1,23.19,20553.3,20514.629620032825,20514.301953280326,-2583.58962,0.2697352210230619, 
1,23.2,20606.7,20506.611926216596,20506.283254112077,-2522.171926,0.6972332776121491, 
1,23.21,20810,20498.62566110747,20498.295978991584,-2310.885661,2.158473784, 
1,23.22,20543.3,20490.670687156766,20490.33999037017,-2569.630687,0.3671914798822539, 
