used,"x, 2theta (deg)",obs,calc,bkg,diff,diff/sigma,Axis-limits
1,21.04,23613.3,23188.535781240927,23188.535781240927,-2197.495781,2.764200767345546, 
1,21.05,22936.7,23166.581612849288,23166.581612849288,-2852.141613,-1.517884647, 
1,21.06,23036.7,23144.73416109973,23144.73416109973,-2730.294161,-0.711788506, 
1,21.07,23023.3,23122.993013413252,23122.993013413252,-2721.953013,-0.657023551, 
1,21.08,23353.3,23101.357758365113,23101.357758365113,-2370.317758,1.6486438996955073, 
1,21.09,23673.3,23079.827985682332,23079.827985682332,-2028.787986,3.8571883233551665, 
1,21.1,23663.3,23058.403286241395,23058.403286241395,-2017.363286,3.9322721755930097, 
1,21.11,23273.3,23037.08325206591,23037.08325206591,-2386.043252,1.5483947933484798, 
1,21.12,23266.7,23015.86747632421,23015.86747632421,-2371.427476,1.6444340191473679, 
1,21.13,22950,22994.755553327024,22994.755553327024,-2667.015553,-0.295430674, 
1,21.14,22583.3,22973.74707852514,22973.74707852514,-3012.707079,-2.598175455, 
1,21.15,23240,22952.84164850707,22952.84164850707,-2335.101649,1.8836637912566208, 
1,21.16,23136.7,22932.038860996683,22932.038860996683,-2417.598861,1.345503026857471, 
1,21.17,22800,22911.33831,22911.33831,-2733.598315,-0.737356003, 
1,21.18,22960,22890.739610057346,22890.739610057346,-2552.99961,0.45708712710889415, 
1,21.19,23223.3,22870.242347732023,22870.242347732023,-2269.202348,2.3167739575827655, 
1,21.2,22523.3,22849.846130116995,22849.846130116995,-2948.80613,-2.175847887, 
1,21.21,22846.7,22829.550560578078,22829.550560578078,-2605.110561,0.11345880079226806, 
1,21.22,22480,22809.355243602473,22809.355243602473,-2951.615244,-2.196678142, 
1,21.23,22473.3,22789.259784796523,22789.259784796523,-2938.219785,-2.107649475, 
1,21.24,22643.3,22769.263790883353,22769.263790883353,-2748.223791,-0.837097147, 
1,21.25,22770,22749.36686970059,22749.36686970059,-2601.62687,0.13673623120333814, 
1,21.26,22793.3,22729.568630197995,22729.568630197995,-2558.52863,0.4221333358483972, 
1,21.27,23116.7,22709.868682435306,22709.868682435306,-2215.428682,2.6757865027645344, 
1,21.28,22586.7,22690.266637579763,22690.266637579763,-2725.826638,-0.689117827, 
1,21.29,22816.7,22670.762107903978,22670.762107903978,-2476.322108,0.9661435368995298, 
1,21.3,22796.7,22651.354706783513,22651.354706783513,-2476.914707,0.9626423864922204, 
1,21.31,22873.3,22632.04404869469,22632.04404869469,-2381.004049,1.595194421741061, 
1,21.32,22720,22612.82974921224,22612.82974921224,-2515.089749,0.71100079, 
1,21.33,22950,22593.711425007117,22593.711425007117,-2265.971425,2.3518550474657562, 
1,21.34,22743.3,22574.688693844044,22574.688693844044,-2453.648694,1.118046722064959, 
1,21.35,22480,22555.76117457949,22555.76117457949,-2698.021175,-0.505299125, 
1,21.36,22863.3,22536.928487159166,22536.928487159166,-2295.888487,2.158453947791147, 
1,21.37,22603.3,22518.19025261593,22518.19025261593,-2537.150253,0.5661002893694443, 
1,21.38,22743.3,22499.546093067413,22499.546093067413,-2378.506093,1.6163106902477422, 
1,21.39,21886.7,22480.99563171382,22480.99563171382,-3216.555632,-4.017097711, 
1,21.4,22256.7,22462.53849283566,22462.53849283566,-2828.098493,-1.379736671, 
1,21.41,22626.7,22444.174301791485,22444.174301791485,-2439.734302,1.2134263149894606, 
1,21.42,22336.7,22425.90268501567,22425.90268501567,-2711.462685,-0.596854429, 
1,21.43,22536.7,22407.72327001612,22407.72327001612,-2493.28327,0.8591444720010176, 
1,21.44,22336.7,22389.635685372054,22389.635685372054,-2675.195685,-0.354192234, 
1,21.45,22540,22371.639560731815,22371.639560731815,-2453.899561,1.121406565250239, 
1,21.46,22566.7,22353.734526810516,22353.734526810516,-2409.294527,1.4176700741698456, 
1,21.47,22260,22335.92021538797,22335.92021538797,-2698.180215,-0.508855944, 
1,21.48,22680,22318.196259306278,22318.196259306278,-2260.456259,2.4024343435629936, 
1,21.49,22680,22300.562292467774,22300.562292467774,-2242.822292,2.519526686126518, 
1,21.5,22323.3,22283.017949832683,22283.017949832683,-2581.97795,0.26960774757476863, 
1,21.51,22376.7,22265.56286741697,22265.56286741697,-2511.122867,0.7429527041933961, 
1,21.52,22586.7,22248.196682290116,22248.196682290116,-2283.756682,2.252353422854278, 
1,21.53,22310,22230.919032572863,22230.919032572863,-2543.179033,0.5294466301380942, 
1,21.54,22646.7,22213.729557435054,22213.729557435054,-2189.289557,2.877105491921258, 
1,21.55,22650,22196.627897093415,22196.627897093415,-2168.887897,3.012455846865312, 
1,21.56,22636.7,22179.613692809344,22179.613692809344,-2165.173693,3.0380271716858323, 
1,21.57,22150,22162.68658688672,22162.68658688672,-2634.946587,-0.085242844, 
1,21.58,22500,22145.846222669734,22145.846222669734,-2268.106223,2.3610251822017747, 
1,21.59,21836.7,22129.09224454063,22129.09224454063,-2914.652245,-1.978665335, 
1,21.6,22296.7,22112.42429791759,22112.42429791759,-2437.984298,1.2340926884044476, 
1,21.61,22346.7,22095.842029252508,22095.842029252508,-2371.402029,1.6781130142006555, 
1,21.62,21990,22079.345086028818,22079.345086028818,-2711.605086,-0.602501395, 
1,21.63,22280,22062.933116759337,22062.933116759337,-2405.193117,1.4542396354818696, 
1,21.64,22270,22046.60577098403,22046.60577098403,-2398.865771,1.496965671522584, 
1,21.65,22736.7,22030.36269926792,22030.36269926792,-1915.922699,4.684340172, 
1,21.66,22300,22014.203553198848,22014.203553198848,-2336.463553,1.913834563281981, 
1,21.67,22450,21998.127985385385,21998.127985385385,-2170.387985,3.015832886556864, 
1,21.68,22523.3,21982.13564945458,21982.13564945458,-2081.095649,3.6058957673812175, 
1,21.69,22363.3,21966.226200049863,21966.226200049863,-2225.1862,2.6552369749583917, 
1,21.7,22406.7,21950.399292828886,21950.399292828886,-2165.959293,3.0483314873257172, 
1,21.71,21813.3,21934.654584461347,21934.654584461347,-2743.614584,-0.82166635, 
1,21.72,22163.3,21918.99173262686,21918.99173262686,-2377.951733,1.6410467417301737, 
1,21.73,22053.3,21903.410396012805,21903.410396012805,-2472.370396,1.009333573593613, 
1,21.74,22226.7,21887.910234312196,21887.910234312196,-2283.470234,2.2724419014880177, 
1,21.75,22286.7,21872.490908221494,21872.490908221494,-2208.050908,2.774576756679541, 
1,21.76,22423.3,21857.152079438572,21857.152079438572,-2056.112079,3.7807690824628026, 
1,21.77,22026.7,21841.893410660505,21841.893410660505,-2437.453411,1.2452103839705493, 
1,21.78,22306.7,21826.714565581402,21826.714565581402,-2142.274566,3.213737461597307, 
1,21.79,21736.7,21811.615208890424,21811.615208890424,-2697.175209,-0.508128073, 
1,21.8,22366.7,21796.595006269497,21796.595006269497,-2052.155006,3.8120087496914676, 
1,21.81,21996.7,21781.65362439135,21781.65362439135,-2407.213624,1.4499511189979244, 
1,21.82,22520,21766.790730917255,21766.790730917255,-1869.050731,5.019164882770192, 
1,21.83,22143.3,21752.005994495008,21752.005994495008,-2230.965994,2.629553569491387, 
1,21.84,22350,21737.299084756803,21737.299084756803,-2009.559085,4.098356802491729, 
1,21.85,22110,21722.66967231709,21722.66967231709,-2234.929672,2.6048764653050727, 
1,21.86,22056.7,21708.117428770547,21708.117428770547,-2273.677429,2.3471205771620487, 
1,21.87,21916.7,21693.64202668987,21693.64202668987,-2399.202027,1.506711733784734, 
1,21.88,21716.7,21679.243139623784,21679.243139623784,-2584.80314,0.2541759504184531, 
1,21.89,22116.7,21664.92044,21664.92044,-2170.480442,3.0378506064313924, 
1,21.9,21586.7,21650.67360959762,21650.67360959762,-2686.23361,-0.435419353, 
1,21.91,22163.3,21636.502318596067,21636.502318596067,-2095.462319,3.5385606386318167, 
1,21.92,21956.7,21622.40624652199,21622.40624652199,-2287.966247,2.256029257540051, 
1,21.93,21673.3,21608.385071772722,21608.385071772722,-2557.345072,0.44094260145807396, 
1,21.94,21523.3,21594.43847370903,21594.43847370903,-2693.398474,-0.484897688, 
1,21.95,21610,21580.566132653123,21580.566132653123,-2592.826133,0.20022575724330405, 
1,21.96,21620,21566.76773,21566.76773,-2569.02773,0.36203215249119824, 
1,21.97,21843.3,21553.042947647962,21553.042947647962,-2332.002948,1.963919377857872, 
1,21.98,21793.3,21539.39147,21539.39147,-2368.351469,1.719949889563286, 
1,21.99,21583.3,21525.812978484264,21525.812978484264,-2564.772978,0.39130093367297497, 
1,22,21323.3,21512.30716080443,21512.30716080443,-2811.267161,-1.294347979, 
1,22.01,21740,21498.873702139277,21498.873702139277,-2381.133702,1.6353654127195867, 
1,22.02,21203.3,21485.51228948303,21485.51228948303,-2904.472289,-1.938091126, 
1,22.03,21826.7,21472.222610774817,21472.222610774817,-2267.782611,2.3993549413275668, 
1,22.04,21706.7,21459.00435489672,21459.00435489672,-2374.564355,1.6812080816149815, 
1,22.05,21766.7,21445.857211671577,21445.857211671577,-2301.417212,2.1746831334987746, 
1,22.06,21773.3,21432.780871861123,21432.780871861123,-2281.740872,2.307700183133116, 
1,22.07,21923.3,21419.77502716378,21419.77502716378,-2118.735027,3.400697884899498, 
1,22.08,21383.3,21406.83937021279,21406.83937021279,-2645.79937,-0.160974645, 
1,22.09,21426.7,21393.973594574018,21393.973594574018,-2589.533595,0.2235736730281388, 
1,22.1,21630,21381.177394744107,21381.177394744107,-2373.437395,1.691848899672123, 
1,22.11,21173.3,21368.450466148286,21368.450466148286,-2817.410466,-1.341143711, 
1,22.12,21540,21355.792505138445,21355.792505138445,-2438.052505,1.2551176790493797, 
1,22.13,21683.3,21343.203208991134,21343.203208991134,-2282.163209,2.309616348, 
1,22.14,21263.3,21330.682275905474,21330.682275905474,-2689.642276,-0.462094014, 
1,22.15,21180,21318.22940500121,21318.22940500121,-2760.489405,-0.949811581, 
1,22.16,21473.3,21305.84429631667,21305.84429631667,-2454.804296,1.1427482075837077, 
1,22.17,21786.7,21293.526650806798,21293.526650806798,-2129.086651,3.3412107720269044, 
1,22.18,21526.7,21281.27617034111,21281.27617034111,-2376.83617,1.6727382944727966, 
1,22.19,21390,21269.09255770171,21269.09255770171,-2501.352558,0.8266994369206141, 
1,22.2,21350,21256.97551658133,21256.97551658133,-2529.235517,0.6366464581389848, 
1,22.21,21406.7,21244.92475158127,21244.92475158127,-2460.484752,1.1056997566320146, 
1,22.22,21400,21232.939968209506,21232.939968209506,-2455.199968,1.1419988670027432, 
1,22.23,21540,21221.020872878576,21221.020872878576,-2303.280873,2.1733987642507886, 
1,22.24,21766.7,21209.16717290376,21209.16717290376,-2064.727173,3.77897612, 
1,22.25,21926.7,21197.378576500934,21197.378576500934,-1892.938577,4.9252959753672805, 
1,22.26,21703.3,21185.65479278473,21185.65479278473,-2104.614793,3.513737474715673, 
1,22.27,21356.7,21173.995531766464,21173.995531766464,-2439.555532,1.2502074860457568, 
1,22.28,21566.7,21162.400504352237,21162.400504352237,-2217.960504,2.7530325800422077, 
1,22.29,21816.7,21150.869422340933,21150.869422340933,-1956.429422,4.507847401486595, 
1,22.3,21443.3,21139.401998422276,21139.401998422276,-2318.361998,2.0753054825545134, 
1,22.31,21060,21127.99794617484,21127.99794617484,-2690.257946,-0.468561511, 
1,22.32,21170,21116.656980064112,21116.656980064112,-2568.91698,0.366620858, 
1,22.33,21033.3,21105.37881544055,21105.37881544055,-2694.338815,-0.496997189, 
1,22.34,21283.3,21094.16316853759,21094.16316853759,-2433.123169,1.296452549, 
1,22.35,21126.7,21083.009756469768,21083.009756469768,-2578.569756,0.30058591946846325, 
1,22.36,21500,21071.918297230695,21071.918297230695,-2194.178297,2.919492981195475, 
1,22.37,21110,21060.888509691184,21060.888509691184,-2573.14851,0.338017353, 
1,22.38,21346.7,21049.920113597254,21049.920113597254,-2325.480114,2.031276718696787, 
1,22.39,21103.3,21039.012829568237,21039.012829568237,-2557.97283,0.44253652832398577, 
1,22.4,21333.3,21028.166379094837,21028.166379094837,-2317.126379,2.089108722404169, 
1,22.41,21226.7,21017.380484537163,21017.380484537163,-2412.940485,1.4367078997899931, 
1,22.42,21216.7,21006.654869122875,21006.654869122875,-2412.214869,1.4420280248209354, 
1,22.43,21243.3,20995.989256945177,20995.989256945177,-2374.949257,1.6968052184181956, 
1,22.44,21210,20985.38337296097,20985.38337296097,-2397.643373,1.5423096187333163, 
1,22.45,21136.7,20974.83694,20974.83694,-2460.396943,1.1133434199541008, 
1,22.46,21030,20964.349693707427,20964.349693707427,-2556.609694,0.4527069066556696, 
1,22.47,20826.7,20953.921352652964,20953.921352652964,-2749.481353,-0.881555741, 
1,22.48,20940,20943.55164821788,20943.55164821788,-2625.811648,-0.024543789, 
1,22.49,21453.3,20933.240309648747,20933.240309648747,-2102.20031,3.5506359020582012, 
1,22.5,21096.7,20922.987067044247,20922.987067044247,-2448.547067,1.1959826773649467, 
1,22.51,21470,20912.791651353455,20912.791651353455,-2065.051651,3.802783427691242, 
1,22.52,20753.3,20902.65379,20902.65379,-2771.613794,-1.03674674, 
1,22.53,21133.3,20892.573228749236,20892.573228749236,-2381.533229,1.6559252629058039, 
1,22.54,20866.7,20882.549687968374,20882.549687968374,-2638.109688,-0.109722029, 
1,22.55,21633.3,20872.582906362557,20872.582906362557,-1861.542906,5.172038972082597, 
1,22.56,20936.7,20862.672619103978,20862.672619103978,-2548.232619,0.5116091099946245, 
1,22.57,21203.3,20852.818562203796,20852.818562203796,-2271.778562,2.406929073007266, 
1,22.58,20820,20843.020472510307,20843.020472510307,-2645.280473,-0.159541573, 
1,22.59,21116.7,20833.27808770699,20833.27808770699,-2338.838088,1.9503852277824096, 
1,22.6,21246.7,20823.591146310715,20823.591146310715,-2199.151146,2.9027281878166487, 
1,22.61,20623.3,20813.95938766979,20813.95938766979,-2812.919388,-1.327636287, 
1,22.62,20993.3,20804.382551962175,20804.382551962175,-2433.342552,1.3038622581649197, 
1,22.63,20673.3,20794.86038019358,20794.86038019358,-2743.82038,-0.845448477, 
1,22.64,21003.3,20785.39261419559,20785.39261419559,-2404.352614,1.5035856864649462, 
1,22.65,20856.7,20775.978996623857,20775.978996623857,-2541.538997,0.5589381516690546, 
1,22.66,20750,20766.61927095617,20766.61927095617,-2638.879271,-0.115372663, 
1,22.67,20676.7,20757.313181490703,20757.313181490703,-2702.873181,-0.560615948, 
1,22.68,20706.7,20748.06047334408,20748.06047334408,-2663.620473,-0.28742865, 
1,22.69,20900,20738.86089244956,20738.86089244956,-2461.120892,1.1146225138711021, 
1,22.7,20926.7,20729.714185555214,20729.714185555214,-2425.274186,1.3617098475874028, 
1,22.71,20756.7,20720.620100222062,20720.620100222062,-2586.1801,0.25042989318905895, 
1,22.72,20603.3,20711.578384822253,20711.578384822253,-2730.538385,-0.754350836, 
1,22.73,21253.3,20702.588788537203,20702.588788537203,-2071.548789,3.7775544389144122, 
1,22.74,20783.3,20693.65106,20693.65106,-2532.611061,0.6218532365426378, 
1,22.75,20980,20684.76495407255,20684.76495407255,-2327.024954,2.038286214745445, 
1,22.76,21023.3,20675.93021828578,20675.93021828578,-2274.890218,2.3957505245028785, 
1,22.77,20730,20667.14660639578,20667.14660639578,-2559.406606,0.4365450621597225, 
1,22.78,21023.3,20658.413871603007,20658.413871603007,-2257.373872,2.516557799521265, 
1,22.79,21336.7,20649.731767906283,20649.731767906283,-1935.291768,4.702978882801876, 
1,22.8,20840,20641.10005010094,20641.10005010094,-2423.36005,1.377798845210073, 
1,22.81,20676.7,20632.51847377705,20632.51847377705,-2578.078474,0.3072558079350605, 
1,22.82,21420,20623.986795317607,20623.986795317607,-1826.246795,5.438893299082244, 
1,22.83,20536.7,20615.50477189669,20615.50477189669,-2701.064772,-0.54990439, 
1,22.84,20913.3,20607.072161477732,20607.072161477732,-2316.032161,2.1175485931373834, 
1,22.85,20643.3,20598.688722811647,20598.688722811647,-2577.648723,0.31049534600055473, 
1,22.86,20950,20590.354215435098,20590.354215435098,-2262.614215,2.484751495239165, 
1,22.87,20580,20582.068399668635,20582.068399668635,-2624.3284,-0.014418224, 
1,22.88,20546.7,20573.83103661497,20573.83103661497,-2649.391037,-0.189275912, 
1,22.89,20660,20565.641888157174,20565.641888157174,-2527.901888,0.6564687894831756, 
1,22.9,21046.7,20557.500716956867,20557.500716956867,-2133.060717,3.3720484542682194, 
1,22.91,21206.7,20549.407286452442,20549.407286452442,-1964.967286,4.5135917143030735, 
1,22.92,20650,20541.361360857343,20541.361360857343,-2513.621361,0.7560043402378837, 
1,22.93,20356.7,20533.362705158197,20533.362705158197,-2798.922705,-1.238201107, 
1,22.94,20526.7,20525.411085113134,20525.411085113134,-2620.971085,0.008996315, 
1,22.95,20886.7,20517.50626724994,20517.50626724994,-2253.066267,2.5545793991906987, 
1,22.96,20820,20509.64801886434,20509.64801886434,-2311.908019,2.1508699867820513, 
1,22.97,20233.3,20501.83610801823,20501.83610801823,-2890.796108,-1.887858023, 
1,22.98,20416.7,20494.070303537872,20494.070303537872,-2699.630304,-0.541478886, 
1,22.99,20403.3,20486.350375012218,20486.350375012218,-2705.310375,-0.581421906, 
1,23,20680,20478.67609279107,20478.67609279107,-2420.936093,1.3999743644701528, 
1,23.01,20440,20471.04722798337,20471.04722798337,-2653.307228,-0.217161276, 
1,23.02,20920,20463.46355245547,20463.46355245547,-2165.723552,3.1564187534091346, 
1,23.03,20010,20455.924838829324,20455.924838829324,-3068.184839,-3.152376779, 
1,23.04,21086.7,20448.430860480807,20448.430860480807,-1983.99086,4.3954114683774455, 
1,23.05,20373.3,20440.98139153794,20440.98139153794,-2689.941392,-0.47417493, 
1,23.06,20813.3,20433.576206879163,20433.576206879163,-2242.536207,2.6320694134585523, 
1,23.07,20130,20426.215082131606,20426.215082131606,-2918.475082,-2.08778263, 
1,23.08,20790,20418.897793669334,20418.897793669334,-2251.157794,2.5737495975771973, 
1,23.09,20686.7,20411.624118611613,20411.624118611613,-2347.184119,1.9125240495875864, 
1,23.1,20683.3,20404.393834821265,20404.393834821265,-2343.353835,1.9393142952672244, 
1,23.11,20500,20397.206720902843,20397.206720902843,-2519.466721,0.7179394032295231, 
1,23.12,20510,20390.062556200908,20390.062556200908,-2502.322556,0.8374752061230292, 
1,23.13,20373.3,20382.96112079843,20382.96112079843,-2631.921121,-0.067685684, 
1,23.14,20426.7,20375.902195514944,20375.902195514944,-2571.462196,0.35542325256202906, 
1,23.15,21016.7,20368.885561904914,20368.885561904914,-1974.445562,4.468567891134231, 
1,23.16,20370,20361.91100225597,20361.91100225597,-2614.171002,0.056676001, 
1,23.17,20490,20354.978299587245,20354.978299587245,-2487.2383,0.9432625536468306, 
1,23.18,20616.7,20348.087237647655,20348.087237647655,-2353.647238,1.870755657795054, 
1,23.19,20553.3,20341.237600914206,20341.237600914206,-2410.197601,1.4791863471898332, 
1,23.2,20606.7,20334.42917459026,20334.42917459026,-2349.989175,1.8966923113078729, 
1,23.21,20810,20327.661744603884,20327.661744603884,-2139.921745,3.343610405519832, 
